org8code_year,Yr,org4code,org8code,DistName,4 Year Cohort Total,4 Year Graduation Percent,5 Year Cohort Total,5 Year Graduation Percent,Mass Core Completion Count,Mass Core Completion Percent,Chronic Absence Count,Chronic Absence Percent,College Enrollment Count,College Persistence Count,College Enrollment Percent,College Persistence Percent,Out of School Suspension Count,Out of School Suspension Percent,Passed All 9th Grade Courses Count,Passed All 9th Grade Courses Percent,Enrolled in AP/IB Course Count,Enrolled in AP/IB Course Percent
01980000_2014,2014,198,1980000,Natick,351,94.9,351,94.9,259,78.2,1497,10.6,331,331,79.75830816,74.9244713,1460,1,377,88.1,690,41
01980000_2015,2015,198,1980000,Natick,352,96,352,96,285,82.6,1507,10.4,342,342,79.23976608,73.39181287,1510,3.2,396,87.4,737,42
01980000_2016,2016,198,1980000,Natick,383,97.9,Null,Null,349,92.3,1527,9.9,Null,Null,Null,Null,1535,1.2,375,92,759,47
01990000_2011,2011,199,1990000,Needham,327,96.6,327,97.6,Null,Null,Null,Null,322,322,80.1242236,76.70807453,Null,Null,Null,Null,Null,Null
01990000_2012,2012,199,1990000,Needham,372,95.4,372,96.5,0,0,1548,12.3,356,356,79.21348315,76.68539326,Null,Null,398,97.2,741,37
01990000_2013,2013,199,1990000,Needham,376,97.6,376,97.6,345,94.5,1591,10.9,365,365,83.01369863,80.54794521,1569,1.9,418,97.8,736,45
01990000_2014,2014,199,1990000,Needham,363,98.3,363,98.3,359,98.9,1617,11.8,363,363,80.44077135,75.48209366,1594,2.2,413,96.4,754,51
01990000_2015,2015,199,1990000,Needham,391,98.5,391,98.5,387,100,1619,9.9,387,387,84.49612403,80.87855297,1627,1.7,397,98.5,809,55
01990000_2016,2016,199,1990000,Needham,418,97.1,Null,Null,411,100,1666,7.7,Null,Null,Null,Null,1674,0.9,447,97.8,829,60
02010000_2011,2011,201,2010000,New Bedford,730,56.4,730,61.4,Null,Null,Null,Null,467,467,52.248394,41.11349036,Null,Null,Null,Null,Null,Null
02010000_2012,2012,201,2010000,New Bedford,689,55,689,60.2,108,25.1,2848,48.5,430,430,53.25581395,39.76744186,Null,Null,707,38.2,1315,11
02010000_2013,2013,201,2010000,New Bedford,652,62.1,652,62.1,87,20.2,2843,38,430,430,56.51162791,46.04651163,2786,17.3,790,41.5,1228,10
02010000_2014,2014,201,2010000,New Bedford,581,62.5,581,62.5,95,24.9,2812,40.6,381,381,51.70603675,41.46981627,2744,15,779,43.3,1121,16
02010000_2015,2015,201,2010000,New Bedford,554,60.3,554,60.3,110,33,2469,55.9,332,332,53.31325301,41.56626506,2483,14.9,603,37.3,986,33
02010000_2016,2016,201,2010000,New Bedford,622,60.1,Null,Null,271,70,2399,52.8,Null,Null,Null,Null,2413,17.1,639,42.7,1165,27
02040000_2011,2011,204,2040000,Newburyport,189,93.7,189,93.7,Null,Null,Null,Null,180,180,75.55555556,71.11111111,Null,Null,Null,Null,Null,Null
02040000_2012,2012,204,2040000,Newburyport,171,93.6,171,95.3,160,100,735,8.6,160,160,78.125,75,Null,Null,195,89.7,351,35
02040000_2013,2013,204,2040000,Newburyport,191,95.8,191,95.8,183,100,757,7.8,183,183,84.15300546,73.22404372,750,1.5,188,88.8,354,40
02040000_2014,2014,204,2040000,Newburyport,163,95.7,163,95.7,158,99.4,775,7.4,159,159,82.38993711,78.6163522,763,0.9,215,91.2,356,43
02040000_2015,2015,204,2040000,Newburyport,196,96.4,196,96.4,189,100,792,8,189,189,72.48677249,69.31216931,797,0,197,94.4,377,46
02040000_2016,2016,204,2040000,Newburyport,181,95.6,Null,Null,173,100,795,10.6,Null,Null,Null,Null,800,0,188,88.8,398,38
02070000_2011,2011,207,2070000,Newton,912,95.5,912,97.1,Null,Null,Null,Null,894,894,70.6935123,65.10067114,Null,Null,Null,Null,Null,Null
02070000_2012,2012,207,2070000,Newton,875,94.9,875,96.6,697,81.7,3647,9.9,852,852,71.83098592,67.25352113,Null,Null,882,95.5,1735,47
02070000_2013,2013,207,2070000,Newton,887,97.4,887,97.4,745,86.2,3746,10,860,860,76.86046512,71.1627907,3693,3.4,939,96.4,1799,50
02070000_2014,2014,207,2070000,Newton,945,96.4,945,96.4,851,91.8,3864,13.7,924,924,73.7012987,67.74891775,3825,3.4,943,97.5,1857,47
02070000_2015,2015,207,2070000,Newton,911,96.6,911,96.6,798,90.1,3868,12.8,884,884,74.77375566,70.92760181,3902,1.4,976,97.4,1899,47
02070000_2016,2016,207,2070000,Newton,962,97.3,Null,Null,870,90.4,3941,8.8,Null,Null,Null,Null,3946,1.7,966,97.8,1949,50
02090000_2011,2011,209,2090000,North Adams,120,73.3,120,76.7,Null,Null,Null,Null,98,98,50,40.81632653,Null,Null,Null,Null,Null,Null
02090000_2012,2012,209,2090000,North Adams,131,80.9,131,82.4,70,59.8,465,22.6,117,117,55.55555556,47.00854701,Null,Null,113,65.5,226,26
02090000_2013,2013,209,2090000,North Adams,135,77,135,77,65,59.6,451,27.9,108,108,43.51851852,31.48148148,444,14.2,103,68.9,205,58
02090000_2014,2014,209,2090000,North Adams,113,84.1,113,84.1,66,68.8,418,28,96,96,55.20833333,46.875,419,8.1,99,57.6,195,59
02090000_2015,2015,209,2090000,North Adams,113,85.8,113,85.8,71,72.4,383,36,98,98,43.87755102,34.69387755,389,6.2,72,79.2,203,65
02090000_2016,2016,209,2090000,North Adams,121,81,Null,Null,78,85.7,367,29.4,Null,Null,Null,Null,374,6.1,84,9.5,184,66
02100000_2011,2011,210,2100000,Northampton,259,89.2,259,90.3,Null,Null,Null,Null,234,234,80.76923077,70.94017094,Null,Null,Null,Null,Null,Null
02100000_2012,2012,210,2100000,Northampton,233,86.3,233,89.3,0,0,930,15.2,205,205,70.24390244,59.02439024,Null,Null,231,90,437,62
02100000_2013,2013,210,2100000,Northampton,240,94.2,240,94.2,0,0,949,13.4,227,227,76.65198238,64.31718062,925,2.5,236,86.9,453,61
02100000_2014,2014,210,2100000,Northampton,221,93.7,221,93.7,0,0,960,15,211,211,74.88151659,65.87677725,933,2.9,234,86.8,443,62
02100000_2015,2015,210,2100000,Northampton,228,96.1,228,96.1,0,0,916,13.3,218,218,77.06422018,72.93577982,923,3,231,90,444,62
02100000_2016,2016,210,2100000,Northampton,237,92.4,Null,Null,0,0,901,13.5,Null,Null,Null,Null,907,1.7,219,93.6,455,66
02110000_2011,2011,211,2110000,North Andover,314,94.3,314,96.2,Null,Null,Null,Null,296,296,79.72972973,75,Null,Null,Null,Null,Null,Null
02110000_2012,2012,211,2110000,North Andover,335,93.1,335,94.3,320,100,1389,12.2,319,319,82.75862069,76.80250784,Null,Null,355,84.8,642,38
02110000_2013,2013,211,2110000,North Andover,318,95,318,95,304,100,1414,13.4,304,304,88.15789474,81.57894737,1388,1.9,346,80.9,655,44
02110000_2014,2014,211,2110000,North Andover,349,96.8,349,96.8,336,100,1426,10.8,336,336,79.76190476,72.32142857,1401,2.9,325,84,718,45
02110000_2015,2015,211,2110000,North Andover,387,95.3,387,95.3,370,100,1426,11.1,367,367,85.55858311,78.74659401,1429,1.7,365,85.8,722,43
02110000_2016,2016,211,2110000,North Andover,341,94.4,Null,Null,326,100,1425,10.7,Null,Null,Null,Null,1429,3.4,385,91.2,675,42
02120000_2011,2011,212,2120000,North Attleborough,315,88.3,315,91.1,Null,Null,Null,Null,287,287,73.51916376,66.20209059,Null,Null,Null,Null,Null,Null
02120000_2012,2012,212,2120000,North Attleborough,277,93.9,277,96.4,223,82,1242,16.6,272,272,76.47058824,73.52941176,Null,Null,314,90.8,581,23
02120000_2013,2013,212,2120000,North Attleborough,317,96.5,317,96.5,252,81.6,1268,17.3,309,309,81.22977346,74.75728155,1259,5.3,297,91.9,611,31
02120000_2014,2014,212,2120000,North Attleborough,315,91.4,315,91.4,245,84.8,1224,13,288,288,81.94444444,75.34722222,1212,3.6,283,94,613,28
02120000_2015,2015,212,2120000,North Attleborough,314,97.5,314,97.5,267,87.8,1221,10.9,304,304,82.23684211,76.64473684,1229,1.9,314,94.3,616,30
02120000_2016,2016,212,2120000,North Attleborough,300,94,Null,Null,261,89.4,1191,9.9,Null,Null,Null,Null,1197,0,282,92.6,577,30
02140000_2011,2011,214,2140000,Northbridge,174,78.2,174,80.5,Null,Null,Null,Null,145,145,59.31034483,53.10344828,Null,Null,Null,Null,Null,Null
02140000_2012,2012,214,2140000,Northbridge,138,81.2,138,83.3,119,100,706,19,119,119,54.62184874,45.37815126,Null,Null,183,76,309,37
02140000_2013,2013,214,2140000,Northbridge,179,87.7,179,87.7,154,100,727,16.8,153,153,69.93464052,58.82352941,719,1.8,169,75.1,342,36
02140000_2014,2014,214,2140000,Northbridge,190,91.1,190,91.1,179,100,706,19,178,178,56.74157303,49.43820225,700,4,146,83.6,371,35
02140000_2015,2015,214,2140000,Northbridge,188,92.6,188,92.6,172,100,661,17.7,172,172,52.3255814,44.76744186,667,5.4,164,84.1,333,33
02140000_2016,2016,214,2140000,Northbridge,148,91.2,Null,Null,141,100,623,15.4,Null,Null,Null,Null,626,6.1,158,84.8,288,40
02150000_2011,2011,215,2150000,North Brookfield,54,88.9,54,88.9,Null,Null,Null,Null,47,47,68.08510638,57.44680851,Null,Null,Null,Null,Null,Null
02150000_2012,2012,215,2150000,North Brookfield,40,87.5,40,92.5,25,73.5,156,17.9,34,34,67.64705882,58.82352941,Null,Null,41,53.7,71,4
02150000_2013,2013,215,2150000,North Brookfield,39,87.2,39,87.2,22,62.9,158,17.7,35,35,60,42.85714286,155,3.9,45,68.9,70,14
02150000_2014,2014,215,2150000,North Brookfield,34,91.2,34,91.2,31,100,143,16.1,31,31,67.74193548,58.06451613,142,0,24,91.7,63,29
02150000_2015,2015,215,2150000,North Brookfield,36,86.1,36,86.1,30,100,140,18.6,30,30,60,53.33333333,140,7.9,30,73.3,77,27
02150000_2016,2016,215,2150000,North Brookfield,39,92.3,Null,Null,38,100,153,22.2,Null,Null,Null,Null,153,2.6,44,63.6,72,26
02170000_2011,2011,217,2170000,North Reading,184,91.8,184,94.6,Null,Null,Null,Null,172,172,80.23255814,73.25581395,Null,Null,Null,Null,Null,Null
02170000_2012,2012,217,2170000,North Reading,169,94.7,169,96.4,167,100,733,10.8,167,167,80.83832335,74.8502994,Null,Null,173,93.6,342,50
02170000_2013,2013,217,2170000,North Reading,177,91.5,177,91.5,164,100,756,11,164,164,87.80487805,83.53658537,737,3.3,194,93.3,360,49
02170000_2014,2014,217,2170000,North Reading,197,95.4,197,95.4,187,100,781,9.5,186,186,84.40860215,79.56989247,761,2,193,95.3,366,54
02170000_2015,2015,217,2170000,North Reading,183,96.2,183,96.2,180,100,804,9,179,179,75.41899441,68.7150838,805,3,228,94.3,379,59
02170000_2016,2016,217,2170000,North Reading,200,93,Null,Null,188,100,810,9,Null,Null,Null,Null,813,3,193,97.4,386,60
02180000_2011,2011,218,2180000,Norton,184,90.2,184,90.8,Null,Null,Null,Null,174,174,74.13793103,65.51724138,Null,Null,Null,Null,Null,Null
02180000_2012,2012,218,2180000,Norton,215,85.1,215,86.5,182,100,771,17,182,182,77.47252747,74.17582418,Null,Null,164,84.8,362,40
02180000_2013,2013,218,2180000,Norton,194,86.1,194,86.1,163,100,747,16.1,163,163,78.52760736,71.7791411,719,7.6,196,91.8,345,49
02180000_2014,2014,218,2180000,Norton,192,88,192,88,175,100,760,13.6,175,175,73.14285714,65.71428571,731,3.6,198,92.4,336,44
02180000_2015,2015,218,2180000,Norton,166,93.4,166,93.4,61,39.6,744,12.6,154,154,75.32467532,70.12987013,747,6.6,192,93.8,343,35
02180000_2016,2016,218,2180000,Norton,191,93.7,Null,Null,184,100,780,11.4,Null,Null,Null,Null,782,3.7,191,92.1,388,34
02190000_2011,2011,219,2190000,Norwell,161,97.5,161,100,Null,Null,Null,Null,160,160,82.5,80,Null,Null,Null,Null,Null,Null
02190000_2012,2012,219,2190000,Norwell,142,96.5,142,96.5,141,100,674,8.6,141,141,82.26950355,78.72340426,Null,Null,177,98.3,329,53
02190000_2013,2013,219,2190000,Norwell,184,99.5,184,99.5,182,100,703,10.5,182,182,83.51648352,78.57142857,694,1.7,171,95.3,342,48
02190000_2014,2014,219,2190000,Norwell,160,98.1,160,98.1,157,100,692,7.1,157,157,87.2611465,80.89171975,682,3.7,183,99.5,333,49
02190000_2015,2015,219,2190000,Norwell,169,99.4,169,99.4,170,100,680,10.1,169,169,81.65680473,79.28994083,680,2.4,166,98.8,337,53
02190000_2016,2016,219,2190000,Norwell,165,97.6,Null,Null,162,100,690,7.4,Null,Null,Null,Null,690,1,178,99.4,345,60
02200000_2011,2011,220,2200000,Norwood,274,88.7,274,93.1,Null,Null,Null,Null,253,253,71.93675889,63.24110672,Null,Null,Null,Null,Null,Null
02200000_2012,2012,220,2200000,Norwood,238,88.7,238,91.6,224,100,1125,15.9,224,224,72.32142857,61.60714286,Null,Null,286,90.2,529,26
02200000_2013,2013,220,2200000,Norwood,297,93.3,297,93.3,282,100,1166,14.4,282,282,75.17730496,70.56737589,1150,4.4,272,88.2,556,28
02200000_2014,2014,220,2200000,Norwood,272,90.1,272,90.1,238,100,1106,14.6,238,238,81.09243697,71.00840336,1074,4.1,251,88.4,537,28
02200000_2015,2015,220,2200000,Norwood,275,94.2,275,94.2,265,100,1054,14,263,263,73.76425856,66.53992395,1064,4,239,90.4,551,26
02200000_2016,2016,220,2200000,Norwood,276,93.1,Null,Null,269,100,986,14.1,Null,Null,Null,Null,989,6.2,222,88.3,518,30
02260000_2011,2011,226,2260000,Oxford,143,78.3,143,82.5,Null,Null,Null,Null,118,118,59.3220339,48.30508475,Null,Null,Null,Null,Null,Null
02260000_2012,2012,226,2260000,Oxford,152,77,152,78.3,55,44.7,580,22.9,123,123,65.85365854,54.47154472,Null,Null,138,67.4,283,15
02260000_2013,2013,226,2260000,Oxford,144,80.6,144,80.6,75,64.7,562,20.5,116,116,63.79310345,52.5862069,562,6.2,132,63.6,254,16
02260000_2014,2014,226,2260000,Oxford,120,80,120,80,65,65.7,498,20.9,98,98,69.3877551,56.12244898,501,7.8,91,75.8,249,20
02260000_2015,2015,226,2260000,Oxford,126,89.7,126,89.7,57,49.6,507,23.5,115,115,66.95652174,54.7826087,517,7,113,68.1,263,30
02260000_2016,2016,226,2260000,Oxford,125,88.8,Null,Null,101,88.6,459,23.3,Null,Null,Null,Null,470,11.9,104,53.8,221,42
02270000_2011,2011,227,2270000,Palmer,120,70.8,120,76.7,Null,Null,Null,Null,89,89,67.41573034,58.42696629,Null,Null,Null,Null,Null,Null
02270000_2012,2012,227,2270000,Palmer,127,75.6,127,77.2,102,100,443,10.8,101,101,68.31683168,56.43564356,Null,Null,87,66.7,210,45
02270000_2013,2013,227,2270000,Palmer,121,80.2,121,80.2,83,92.2,443,14,90,90,78.88888889,68.88888889,425,8.5,107,74.8,199,45
02270000_2014,2014,227,2270000,Palmer,106,80.2,106,80.2,87,92.6,410,15.9,94,94,71.27659574,61.70212766,400,6,80,73.8,184,44
02270000_2015,2015,227,2270000,Palmer,85,87.1,85,87.1,71,94.7,376,17.6,75,75,73.33333333,65.33333333,383,4.7,89,77.5,193,42
02270000_2016,2016,227,2270000,Palmer,113,84.1,Null,Null,98,100,380,17.1,Null,Null,Null,Null,384,6,105,84.8,186,47
02290000_2011,2011,229,2290000,Peabody,504,80.8,504,85.3,Null,Null,Null,Null,430,430,66.97674419,58.13953488,Null,Null,Null,Null,Null,Null
02290000_2012,2012,229,2290000,Peabody,470,83.2,470,85.7,351,84,1920,18.8,415,415,63.61445783,57.59036145,Null,Null,444,79.7,911,25
02290000_2013,2013,229,2290000,Peabody,476,84.2,476,84.2,307,74.9,1898,17.5,410,410,67.56097561,59.51219512,1868,4.4,441,80.3,917,24
02290000_2014,2014,229,2290000,Peabody,472,91.9,472,91.9,369,85.6,1911,17.5,431,431,67.98143852,61.71693735,1875,3.5,426,81,931,31
02290000_2015,2015,229,2290000,Peabody,478,88.5,478,88.5,326,74.3,1746,20.7,437,437,71.39588101,63.84439359,1760,0,145,64.8,471,30
02290000_2016,2016,229,2290000,Peabody,448,86.6,Null,Null,348,87.2,1669,26,Null,Null,Null,Null,1683,3.4,347,85.9,900,25
02310000_2011,2011,231,2310000,Pembroke,244,95.1,244,95.9,Null,Null,Null,Null,234,234,72.22222222,65.81196581,Null,Null,Null,Null,Null,Null
02310000_2012,2012,231,2310000,Pembroke,226,93.8,226,94.2,215,100,964,56,215,215,74.41860465,65.58139535,Null,Null,255,84.3,437,32
02310000_2013,2013,231,2310000,Pembroke,214,94.9,214,94.9,202,100,963,12.8,201,201,72.13930348,61.19402985,958,2,237,85.2,451,36
02310000_2014,2014,231,2310000,Pembroke,247,93.1,247,93.1,231,99.6,1006,14.9,232,232,76.29310345,70.25862069,998,2.6,258,83.7,494,45
02310000_2015,2015,231,2310000,Pembroke,252,96.4,252,96.4,245,98.8,1027,12.9,247,247,71.25506073,65.58704453,1039,3.5,278,92.4,489,45
02310000_2016,2016,231,2310000,Pembroke,238,95.4,Null,Null,227,99.6,1015,31.1,Null,Null,Null,Null,1021,2.9,245,85.3,484,42
02360000_2011,2011,236,2360000,Pittsfield,529,74.1,529,78.1,Null,Null,Null,Null,413,413,63.92251816,50.84745763,Null,Null,Null,Null,Null,Null
02360000_2012,2012,236,2360000,Pittsfield,504,79.8,504,81.3,276,65.4,2008,21.1,422,422,69.66824645,55.68720379,Null,Null,479,77.7,884,32
02360000_2013,2013,236,2360000,Pittsfield,460,82,460,82,236,64,1913,22.6,369,369,62.87262873,52.57452575,1891,11.3,443,71.6,894,35
02360000_2014,2014,236,2360000,Pittsfield,512,86.7,512,86.7,282,62.7,1910,20,450,450,68.44444444,54.88888889,1893,8.5,473,76.3,932,44
02360000_2015,2015,236,2360000,Pittsfield,457,85.8,457,85.8,256,64.6,1748,20,396,396,64.8989899,52.27272727,1754,2.8,410,72.9,831,41
02360000_2016,2016,236,2360000,Pittsfield,434,81.8,Null,Null,256,69.9,1673,29.5,Null,Null,Null,Null,1679,6.6,404,74.5,838,43
02390000_2011,2011,239,2390000,Plymouth,650,88,650,88.9,Null,Null,Null,Null,568,568,63.73239437,55.1056338,Null,Null,Null,Null,Null,Null
02390000_2012,2012,239,2390000,Plymouth,587,86.5,587,87.2,387,73.4,2507,20.4,526,526,61.21673004,52.66159696,Null,Null,625,78.4,1164,22
02390000_2013,2013,239,2390000,Plymouth,652,91.9,652,91.9,438,74.2,2533,21.8,590,590,63.22033898,56.10169492,2500,10.3,649,82.9,1164,22
02390000_2014,2014,239,2390000,Plymouth,604,91.2,604,91.2,413,74.8,2461,18.5,552,552,61.41304348,55.61594203,2421,11.3,573,83.1,1152,27
02390000_2015,2015,239,2390000,Plymouth,598,91,598,91,417,75.8,2396,20.5,548,548,63.68613139,56.75182482,2402,6.2,601,85.4,1203,31
02390000_2016,2016,239,2390000,Plymouth,633,89.6,Null,Null,491,84.5,2386,16.4,Null,Null,Null,Null,2403,6.9,626,80.4,1149,39
02420000_2011,2011,242,2420000,Provincetown,16,87.5,16,87.5,Null,Null,Null,Null,16,16,43.75,31.25,Null,Null,Null,Null,Null,Null
02420000_2013,2013,242,2420000,Provincetown,10,90,10,90,9,100,10,30,9,9,55.55555556,33.33333333,9,0,Null,Null,9,67
02430000_2011,2011,243,2430000,Quincy,767,85.8,767,87.7,Null,Null,Null,Null,680,680,64.11764706,56.47058824,Null,Null,Null,Null,Null,Null
02430000_2012,2012,243,2430000,Quincy,728,89.7,728,91.6,610,90.2,2957,21.6,676,676,65.23668639,58.28402367,Null,Null,708,78.1,1443,25
02430000_2013,2013,243,2430000,Quincy,776,90.7,776,90.7,646,90.6,2947,22.4,713,713,70.12622721,62.27208976,2901,6.2,680,77.9,1442,27
02430000_2014,2014,243,2430000,Quincy,733,88.4,733,88.4,568,86.3,2833,20.8,658,658,73.556231,64.28571429,2797,6.6,641,79.4,1391,27
02430000_2015,2015,243,2430000,Quincy,744,92.3,744,92.3,585,85.3,2750,20.9,686,686,66.90962099,59.62099125,2777,5.4,658,82.8,1406,24
02430000_2016,2016,243,2430000,Quincy,716,90.4,Null,Null,540,80.5,2757,18.3,Null,Null,Null,Null,2771,4.3,694,85.7,1362,26
02440000_2011,2011,244,2440000,Randolph,225,69.3,225,72.9,Null,Null,Null,Null,165,165,60,47.87878788,Null,Null,Null,Null,Null,Null
02440000_2012,2012,244,2440000,Randolph,229,70.7,229,74.2,7,4.1,877,28.2,171,171,69.59064327,59.64912281,Null,Null,194,64.9,371,35
02440000_2013,2013,244,2440000,Randolph,181,83.4,181,83.4,48,31,863,29.2,155,155,63.87096774,55.48387097,835,9.8,206,53.4,361,33
02440000_2014,2014,244,2440000,Randolph,222,79.3,222,79.3,20,11.5,845,24.6,174,174,62.06896552,52.87356322,805,9.3,192,66.7,384,33
02440000_2015,2015,244,2440000,Randolph,199,86.9,199,86.9,22,12.2,765,21.8,181,181,63.5359116,50.27624309,776,9.3,183,67.8,369,30
02440000_2016,2016,244,2440000,Randolph,206,81.1,Null,Null,167,96,748,21.9,Null,Null,Null,Null,758,13.6,183,61.7,374,26
02460000_2011,2011,246,2460000,Reading,295,95.9,295,96.6,Null,Null,Null,Null,284,284,78.52112676,73.94366197,Null,Null,Null,Null,Null,Null
02460000_2012,2012,246,2460000,Reading,294,96.6,294,97.3,200,69.7,1304,9.4,287,287,86.06271777,81.8815331,Null,Null,313,89.8,626,24
02460000_2013,2013,246,2460000,Reading,328,96.3,328,96.3,233,73.3,1321,11.9,318,318,84.27672956,79.24528302,1293,2,323,92,651,28
02460000_2014,2014,246,2460000,Reading,325,94.8,325,94.8,214,69.5,1339,11.7,308,308,86.68831169,84.74025974,1317,2.8,351,93.7,639,31
02460000_2015,2015,246,2460000,Reading,310,95.5,310,95.5,179,60.9,1260,9.8,294,294,86.05442177,80.6122449,1264,1.3,273,97.1,633,31
02460000_2016,2016,246,2460000,Reading,322,97.5,Null,Null,216,67.1,1277,7.3,Null,Null,Null,Null,1280,0.9,330,89.7,674,31
02480000_2011,2011,248,2480000,Revere,411,70.6,411,75.9,Null,Null,Null,Null,321,321,56.38629283,48.28660436,Null,Null,Null,Null,Null,Null
02480000_2012,2012,248,2480000,Revere,449,76.8,449,83.3,375,100,1800,19.2,375,375,59.73333333,49.6,Null,Null,430,59.5,799,21
02480000_2013,2013,248,2480000,Revere,476,82.4,476,82.4,414,100,1788,18,414,414,51.44927536,42.99516908,1773,5.6,487,52.6,789,28
02480000_2014,2014,248,2480000,Revere,433,80.6,433,80.6,369,100,1839,18.8,369,369,60.16260163,51.49051491,1814,7,499,49.1,759,31
02480000_2015,2015,248,2480000,Revere,428,85.7,428,85.7,360,97.6,1918,16.6,369,369,60.43360434,50.40650407,1933,5,582,51.9,822,34
02480000_2016,2016,248,2480000,Revere,494,78.7,Null,Null,408,100,2012,17.5,Null,Null,Null,Null,2019,4.4,574,50.5,846,30
02510000_2011,2011,251,2510000,Rockland,160,83.8,160,83.8,Null,Null,Null,Null,136,136,77.94117647,71.32352941,Null,Null,Null,Null,Null,Null
02510000_2012,2012,251,2510000,Rockland,157,84.1,157,85.4,133,100,614,20.5,130,130,70.76923077,56.92307692,Null,Null,150,81.3,295,23
02510000_2013,2013,251,2510000,Rockland,131,88.5,131,88.5,116,100,611,20,116,116,72.4137931,60.34482759,597,2.3,138,75.4,272,22
02510000_2014,2014,251,2510000,Rockland,138,90.6,138,90.6,132,100,636,20.3,132,132,65.15151515,56.81818182,608,3.3,160,70,291,27
02510000_2015,2015,251,2510000,Rockland,136,91.9,136,91.9,124,100,599,19,124,124,65.32258065,55.64516129,603,6,161,77.6,273,38
02510000_2016,2016,251,2510000,Rockland,144,88.2,Null,Null,130,100,607,20.9,Null,Null,Null,Null,614,0,145,75.9,296,44
02520000_2011,2011,252,2520000,Rockport,81,90.1,81,92.6,Null,Null,Null,Null,78,78,73.07692308,65.38461538,Null,Null,Null,Null,Null,Null
02520000_2012,2012,252,2520000,Rockport,74,90.5,74,90.5,69,100,308,15.6,69,69,81.15942029,71.01449275,Null,Null,79,97.5,141,48
02520000_2013,2013,252,2520000,Rockport,78,89.7,78,89.7,70,100,317,13.9,70,70,80,74.28571429,306,4.2,80,100,139,42
02520000_2014,2014,252,2520000,Rockport,72,95.8,72,95.8,69,100,328,13.1,69,69,72.46376812,65.2173913,318,0,82,98.8,152,43
02520000_2015,2015,252,2520000,Rockport,87,95.4,87,95.4,79,98.8,307,15.3,80,80,77.5,68.75,309,0,68,97.1,162,40
02520000_2016,2016,252,2520000,Rockport,80,93.8,Null,Null,78,100,308,13,Null,Null,Null,Null,310,0,79,93.7,162,41
02580000_2011,2011,258,2580000,Salem,329,80.5,329,86.9,Null,Null,Null,Null,279,279,68.45878136,55.91397849,Null,Null,Null,Null,Null,Null
02580000_2012,2012,258,2580000,Salem,295,78,295,82,146,56.8,1334,31.2,257,257,55.64202335,48.24902724,Null,Null,360,50.3,544,26
02580000_2013,2013,258,2580000,Salem,319,88.1,319,88.1,187,63,1253,31.8,297,297,60.94276094,49.49494949,1217,8.5,289,64.4,536,27
02580000_2014,2014,258,2580000,Salem,302,89.4,302,89.4,174,64,1194,29.7,272,272,62.13235294,52.57352941,1170,9.7,259,67.2,573,38
02580000_2015,2015,258,2580000,Salem,314,91.4,314,91.4,214,73,1093,32.1,293,293,61.09215017,49.48805461,1101,7.2,276,63.8,546,33
02580000_2016,2016,258,2580000,Salem,272,83.1,Null,Null,199,86.5,995,35.1,Null,Null,Null,Null,1010,5.3,244,74.6,473,38
